time,weighted_temperature_2m,weighted_relative_humidity_2m,weighted_apparent_temperature,weighted_precipitation,weighted_wind_speed_10m,weighted_CDD
2026-08-15 01:00:00,25.548268099999998,88.66250400000001,30.207834700000003,0.0902502,8.372796399999999,3.548268099999998
2026-08-15 02:00:00,25.1286147,91.302749,29.9467828,0.16107770000000002,7.546756,3.1286147
2026-08-15 03:00:00,24.893928900000002,92.27418899999999,29.5737604,0.20003150000000003,8.135323000000001,2.8939289000000024
2026-08-15 04:00:00,24.8207063,92.55102,29.606569800000003,0.1893579,7.6007144,2.820706300000001
2026-08-15 05:00:00,24.6000259,94.72489300000001,29.1772125,0.1673682,9.7745442,2.6000258999999986
2026-08-15 06:00:00,24.682052900000002,94.920405,29.7747638,0.6404727000000001,6.8543696999999995,2.682052900000002
2026-08-15 07:00:00,25.3066503,92.66467700000001,30.286459699999998,0.9347148000000001,8.7817834,3.306650300000001
2026-08-15 08:00:00,26.351891399999996,86.371451,31.063059,0.6225662,9.910593299999999,4.351891399999996
2026-08-15 09:00:00,27.226457300000003,80.70802900000001,31.745781100000002,0.2394735,10.379700999999999,5.226457300000003
2026-08-15 10:00:00,28.1550828,77.158671,33.118769,0.2340051,8.643074600000002,6.155082799999999
2026-08-15 11:00:00,29.159379800000004,72.059077,33.672496699999996,0.2263346,10.9647447,7.1593798000000035
2026-08-15 12:00:00,29.805405299999997,69.666056,35.023048700000004,0.35993510000000006,12.802005900000001,7.805405299999997
2026-08-15 13:00:00,29.2861677,73.942021,34.4727079,0.9569615,12.2272753,7.2861677
2026-08-15 14:00:00,30.2406014,69.328684,35.5509092,0.15697640000000002,10.4217742,8.2406014
2026-08-15 15:00:00,29.756588600000004,67.962452,33.950113400000006,0.4351911,12.9477969,7.756588600000004
2026-08-15 16:00:00,29.720979500000002,67.760587,33.4740549,0.2533246,12.3687576,7.720979500000002
2026-08-15 17:00:00,29.4985671,70.125906,33.5984831,0.16585300000000003,12.4945,7.498567099999999
2026-08-15 18:00:00,28.5588981,76.211338,33.3366056,0.3347364,9.5559394,6.5588981
2026-08-15 19:00:00,27.850372,79.758461,32.767971,0.1115788,9.1862443,5.850372
2026-08-15 20:00:00,27.120145700000002,83.58575400000001,31.9861402,0.1394735,9.6164957,5.120145700000002
2026-08-15 21:00:00,26.715933000000003,85.094367,31.708866399999994,0.2231576,8.436131500000002,4.715933000000003
2026-08-15 22:00:00,26.4185506,86.892135,31.6200984,0.0682605,7.2471065,4.4185506
2026-08-15 23:00:00,26.202736300000005,87.5709,30.9199548,0.0403658,9.943526799999999,4.202736300000005
2026-08-16 00:00:00,25.796393699999996,89.472633,30.632854800000004,0.1018032,9.2855725,3.796393699999996
2026-08-16 01:00:00,25.7223361,89.50627600000001,30.509798899999996,0.0572014,9.104155500000001,3.7223360999999997
2026-08-16 02:00:00,25.6091389,89.52971099999999,30.4436621,0.2021433,8.383261300000001,3.6091389000000014
2026-08-16 03:00:00,24.826973000000002,91.684448,29.383762,0.9872979000000001,8.3694792,2.8269730000000024
2026-08-16 04:00:00,24.6561182,92.28079,29.062676500000002,0.2423868,9.393034400000001,2.6561182000000017
2026-08-16 05:00:00,25.5152431,87.93806,29.508035400000004,0.36109060000000004,12.3452404,3.5152430999999993
2026-08-16 06:00:00,25.3886438,88.32715900000001,29.615710099999998,0.228626,10.441895,3.3886438000000005
2026-08-16 07:00:00,26.104146300000004,85.29781,30.245787800000002,0.178305,11.6524161,4.104146300000004
2026-08-16 08:00:00,27.4511958,77.745418,31.307462600000004,0.1485555,12.869889299999999,5.451195800000001
2026-08-16 09:00:00,28.5625005,72.57249,32.2769952,0.0637675,13.316338700000001,6.562500499999999
2026-08-16 10:00:00,29.807355099999995,67.750848,34.1107391,0.0542489,13.1980286,7.807355099999995
2026-08-16 11:00:00,30.420154399999998,63.887821,34.503281699999995,0.6763919,14.135590700000002,8.420154399999998
2026-08-16 12:00:00,30.6682686,64.759967,35.7123176,0.2067777,13.3288554,8.668268600000001
2026-08-16 13:00:00,30.786909899999998,64.873051,35.918199300000005,0.17754789999999998,12.617014900000001,8.786909899999998
2026-08-16 14:00:00,30.820617600000006,64.771043,35.4377096,0.3508211,13.476124899999999,8.820617600000006
2026-08-16 15:00:00,30.4157351,65.474136,34.060209500000006,0.3591589,15.455812000000002,8.4157351
2026-08-16 16:00:00,29.9029658,68.172424,33.8256356,0.3467709,12.7412507,7.9029658000000005
2026-08-16 17:00:00,28.860357499999996,73.55633800000001,33.1171936,0.11009559999999999,11.1059069,6.860357499999996
2026-08-16 18:00:00,28.130338099999996,78.310317,33.1099741,0.5828362,7.8024076,6.130338099999996
2026-08-16 19:00:00,27.6584749,80.72027100000001,32.5173851,0.285397,8.8536755,5.658474900000002
2026-08-16 20:00:00,27.1154818,83.765407,32.0600346,0.25203390000000003,9.2578537,5.115481800000001
2026-08-16 21:00:00,26.821083899999998,85.802962,31.6437884,0.2920792,10.382869099999999,4.821083899999998
2026-08-16 22:00:00,26.4971863,86.07556100000001,31.177825000000002,0.11896400000000001,10.400208,4.497186299999999
2026-08-16 23:00:00,26.577243400000004,84.884879,31.1489926,0.1883996,10.5030794,4.577243400000004
2026-08-17 00:00:00,26.178403599999996,84.52815300000002,30.3203728,0.27156969999999997,11.363197799999998,4.178403599999996
2026-08-17 01:00:00,25.7789414,86.301593,29.9372265,0.3242982,10.557826899999998,3.778941400000001
2026-08-17 02:00:00,25.344518299999997,88.286642,29.655557200000004,0.4022058,9.880161900000001,3.344518299999997
2026-08-17 03:00:00,24.9982083,89.216114,29.1285424,0.4906399,9.9435543,2.9982083000000017
2026-08-17 04:00:00,25.085441500000005,87.75296700000001,29.123915200000003,0.0768409,9.8202032,3.0854415000000053
2026-08-17 05:00:00,25.4198264,85.50431400000001,28.876298900000002,0.2192669,13.329456599999999,3.4198264000000016
2026-08-17 06:00:00,25.616077100000002,86.78243,29.434789500000004,0.6109167,12.5291078,3.616077100000002
2026-08-17 07:00:00,26.442432800000002,81.69435599999998,30.01024,0.4379005,13.698191399999997,4.442432800000002
2026-08-17 08:00:00,27.439457,76.39632499999999,30.902095199999998,0.36536530000000006,14.031404700000001,5.439457000000001
2026-08-17 09:00:00,28.30541,72.97017699999999,31.833745399999998,0.3778364,13.8064308,6.305409999999998
2026-08-17 10:00:00,28.987883299999996,70.275362,32.8262302,0.2618544,13.9052376,6.9878832999999965
2026-08-17 11:00:00,28.994063399999995,70.802714,33.226323,0.3599155,14.1496389,6.994063399999995
2026-08-17 12:00:00,29.310934000000003,71.11784399999999,34.095820599999996,0.8292052,11.786883300000001,7.310934000000003
2026-08-17 13:00:00,29.176067900000003,70.175145,33.9719062,0.415307,13.223000200000001,7.176067900000003
2026-08-17 14:00:00,29.379080199999997,70.464156,34.17042969999999,0.8661323000000001,11.9636283,7.379080199999997
2026-08-17 15:00:00,29.3987713,70.59226799999999,33.442765200000004,0.24317019999999998,12.312020800000003,7.3987713
2026-08-17 16:00:00,28.7856242,73.34073,32.5576924,0.2404035,13.6067374,6.785624200000001
2026-08-17 17:00:00,27.372416599999998,79.299511,30.854056500000002,0.5417644,15.691480700000001,5.3724165999999975
2026-08-17 18:00:00,26.804055099999996,82.41205699999999,31.0897797,0.7598117999999999,10.681487,4.804055099999996
2026-08-17 19:00:00,26.7173076,83.040318,30.9070566,0.28421820000000003,11.670201000000002,4.717307600000002
2026-08-17 20:00:00,26.4394161,84.690843,30.857469099999996,0.1782988,10.4810664,4.439416099999999
2026-08-17 21:00:00,26.415152600000003,85.65664699999999,30.908894,0.0944862,10.5015426,4.4151526000000025
2026-08-17 22:00:00,26.343463300000003,84.710118,30.694668800000002,0.1051893,10.613676100000001,4.343463300000003
2026-08-17 23:00:00,26.4315228,83.62257000000001,30.6799348,0.341874,10.926273,4.4315228
2026-08-18 00:00:00,25.92803,86.886958,30.425300900000003,0.2579689,9.7322541,3.9280299999999997
2026-08-18 01:00:00,25.6950189,86.314051,29.931822600000004,0.34379160000000003,10.155287399999999,3.695018900000001
2026-08-18 02:00:00,25.426713,86.77189200000001,29.516181200000002,0.28399789999999997,10.0745409,3.4267129999999995
2026-08-18 03:00:00,25.005653300000002,87.88768,29.004228299999998,0.0656734,10.3811946,3.0056533000000023
2026-08-18 04:00:00,25.1334639,88.31566600000001,29.183977300000002,0.0572014,10.3909506,3.133463899999999
2026-08-18 05:00:00,25.754259400000002,85.05746500000001,29.6813731,0.0293067,11.3419937,3.7542594000000022
2026-08-18 06:00:00,25.723668700000005,85.98660699999999,29.930023600000002,0.0391907,9.7637505,3.7236687000000046
2026-08-18 07:00:00,26.268580600000003,83.193463,30.5105312,0.1701922,9.8226634,4.2685806000000035
2026-08-18 08:00:00,27.1736159,78.076943,30.896098400000003,0.21858149999999998,12.894990700000001,5.1736159000000015
2026-08-18 09:00:00,28.098725800000004,74.37776199999999,31.870892500000004,0.19874799999999998,13.061781900000001,6.098725800000004
2026-08-18 10:00:00,28.8206349,70.813438,32.7264775,0.6182791,12.5480933,6.820634900000002
2026-08-18 11:00:00,30.032800899999998,65.346488,34.41619070000001,0.3496083,13.303825100000001,8.032800899999998
2026-08-18 12:00:00,30.3023861,65.169973,35.139254799999996,0.31664780000000003,13.0353942,8.3023861
2026-08-18 13:00:00,30.542087100000003,64.672595,35.68082400000001,0.0571302,12.2635521,8.542087100000003
2026-08-18 14:00:00,30.744038900000003,64.19923,35.5972493,0.24449909999999997,12.6812356,8.744038900000003
2026-08-18 15:00:00,30.454526700000002,65.24358699999999,34.59249929999999,0.3022656000000001,12.514633900000002,8.454526700000002
2026-08-18 16:00:00,29.069573899999998,71.427651,32.874778500000005,0.7775198999999999,12.857246000000002,7.069573899999998
2026-08-18 17:00:00,29.381926199999995,71.097396,33.57066579999999,0.3575023000000001,11.341848699999998,7.381926199999995
2026-08-18 18:00:00,28.5803579,74.248231,33.1723055,0.1463539,8.4665555,6.580357899999999
2026-08-18 19:00:00,27.662144299999998,79.11927800000001,32.1943059,0.0293067,9.680764700000001,5.662144299999998
2026-08-18 20:00:00,26.8693926,81.612868,31.377518200000004,0.4215511,8.884939,4.869392600000001
2026-08-18 21:00:00,25.7805125,86.866827,29.828614700000003,0.33239860000000004,11.6328452,3.7805125000000004
2026-08-18 22:00:00,25.6630071,86.627943,29.9668977,0.0723742,9.697590900000002,3.6630071000000015
2026-08-18 23:00:00,26.0999865,87.3716,30.7967583,0.0321307,9.3865335,4.0999865
2026-08-19 00:00:00,26.0256982,87.031048,30.831412099999998,0.08261740000000001,7.877398900000001,4.025698200000001
2026-08-19 01:00:00,25.9008783,87.41936299999999,30.625371400000002,0.02118,8.3817957,3.9008782999999987
2026-08-19 02:00:00,25.361634499999997,89.32059500000001,30.0260702,0.0391907,8.164963100000001,3.3616344999999974
